10001147_SH_2018-01-02_2018-01-02.csv,-8.17610062893,
10001157_SH_2018-01-02_2018-01-02.csv,6.84039087948,
10001159_SH_2018-01-02_2018-01-02.csv,-19.1489361702,
10001127_SH_2018-01-02_2018-01-02.csv,5.86419753086,
10001084_SH_2018-01-02_2018-01-02.csv,-2.3102310231,
10001164_SH_2018-01-02_2018-01-02.csv,4.11764705882,
10001103_SH_2018-01-02_2018-01-02.csv,-7.35294117647,
10001148_SH_2018-01-02_2018-01-02.csv,-2.33918128655,
10001074_SH_2018-01-02_2018-01-02.csv,17.1428571429,
10001109_SH_2018-01-02_2018-01-02.csv,5.0,
10000988_SH_2018-01-02_2018-01-02.csv,-10.2564102564,
10001069_SH_2018-01-02_2018-01-02.csv,2.61780104712,
10001160_SH_2018-01-02_2018-01-02.csv,-15.306122449,
10001135_SH_2018-01-02_2018-01-02.csv,5.57451649602,
10001158_SH_2018-01-02_2018-01-02.csv,8.20895522388,
10001100_SH_2018-01-02_2018-01-02.csv,-15.4929577465,
10001099_SH_2018-01-02_2018-01-02.csv,17.2727272727,
10001097_SH_2018-01-02_2018-01-02.csv,3.09278350515,
10001075_SH_2018-01-02_2018-01-02.csv,6.06060606061,
10001071_SH_2018-01-02_2018-01-02.csv,-2.15231788079,
10001095_SH_2018-01-02_2018-01-02.csv,7.98650168729,
10001083_SH_2018-01-02_2018-01-02.csv,7.09342560554,
10001141_SH_2018-01-02_2018-01-02.csv,9.95415848068,
10001155_SH_2018-01-02_2018-01-02.csv,4.3588658485,
10000990_SH_2018-01-02_2018-01-02.csv,1706.66666667,
10001152_SH_2018-01-02_2018-01-02.csv,30.0,
10001080_SH_2018-01-02_2018-01-02.csv,-4.26966292135,
10000975_SH_2018-01-02_2018-01-02.csv,4.7619047619,
10001154_SH_2018-01-02_2018-01-02.csv,-4.54935622318,
10001098_SH_2018-01-02_2018-01-02.csv,18.4834123223,
10001104_SH_2018-01-02_2018-01-02.csv,-7.24112961622,
10001078_SH_2018-01-02_2018-01-02.csv,-8.3044982699,
10001073_SH_2018-01-02_2018-01-02.csv,14.2076502732,
10001102_SH_2018-01-02_2018-01-02.csv,-7.85953177258,
10001063_SH_2018-01-02_2018-01-02.csv,25.0922509225,
10001146_SH_2018-01-02_2018-01-02.csv,-9.49720670391,
10001151_SH_2018-01-02_2018-01-02.csv,6.37432188065,
10001101_SH_2018-01-02_2018-01-02.csv,-9.93788819876,
10001162_SH_2018-01-02_2018-01-02.csv,-4.51030927835,
10001146_SH_2018-01-03_2018-01-03.csv,-15.625,
10001128_SH_2018-01-03_2018-01-03.csv,-18.1818181818,
10001074_SH_2018-01-03_2018-01-03.csv,2.52365930599,
10001100_SH_2018-01-03_2018-01-03.csv,-9.09090909091,
10001063_SH_2018-01-03_2018-01-03.csv,5.5737704918,
10001173_SH_2018-01-03_2018-01-03.csv,-5.47945205479,
10001099_SH_2018-01-03_2018-01-03.csv,3.77358490566,
10001074_SH_2018-01-04_2018-01-04.csv,2.66666666667,
10001097_SH_2018-01-04_2018-01-04.csv,2.25140712946,
10001096_SH_2018-01-04_2018-01-04.csv,4.6511627907,
10001080_SH_2018-01-05_2018-01-05.csv,-2.4154589372,
10001075_SH_2018-01-05_2018-01-05.csv,12.9032258065,
10001154_SH_2018-01-05_2018-01-05.csv,-3.82857142857,
10001096_SH_2018-01-05_2018-01-05.csv,5.10783200908,
