0.3,1,-0.0211029388716
0.4,1,-0.0535713039602
0.5,1,-0.0501703921036
0.6,1,-0.0725623735701
0.7,1,-0.0535630663561
0.8,1,-0.0114413949238
0.9,1,-0.0109657747539
1.0,1,0.0318408842535
1.1,1,0.0329395017271
1.2,1,0.0639764285406
1.3,1,-0.0433875778793
1.4,1,-0.01468905919
1.5,1,-0.0870189566311
1.6,1,-0.109515289104
1.7,1,-0.235094352555
1.8,1,-0.416956750046
1.9,1,-0.548908652582
2.0,1,-0.795699409185
0.3,2,-0.0365847318072
0.4,2,-0.0796428865216
0.5,2,-0.0862085095569
0.6,2,-0.130382523638
0.7,2,-0.0817218797912
0.8,2,-0.00542932510248
0.9,2,0.0266009797835
1.0,2,0.04298019002
1.1,2,0.0500854591434
1.2,2,0.010021296817
1.3,2,-0.0549694044436
1.4,2,-0.13360282022
1.5,2,-0.293907173685
1.6,2,-0.507688176751
1.7,2,-0.654561487963
1.8,2,-0.893117424453
1.9,2,-0.960248957334
2.0,2,-1.22316290468
0.3,3,-0.0681196265829
0.4,3,-0.120420264503
0.5,3,-0.128488135632
0.6,3,-0.181758945593
0.7,3,-0.103163147363
0.8,3,0.00364625839113
0.9,3,-0.0102693078409
1.0,3,-0.0207637516243
1.1,3,0.026132322998
1.2,3,-0.130315375892
1.3,3,-0.174470076161
1.4,3,-0.27217078503
1.5,3,-0.409223414222
1.6,3,-0.616267925765
1.7,3,-0.647297830722
1.8,3,-1.04908047805
1.9,3,-1.38045980002
2.0,3,-1.78255610452
0.3,4,-0.0832279436565
0.4,4,-0.136699600556
0.5,4,-0.144929122959
0.6,4,-0.213093343379
0.7,4,-0.129519546972
0.8,4,-0.0518510480175
0.9,4,-0.0170871559149
1.0,4,0.0172717804061
1.1,4,0.0337674587728
1.2,4,-0.0543635677304
1.3,4,-0.123604258842
1.4,4,-0.118658647466
1.5,4,-0.350597695614
1.6,4,-0.620122261538
1.7,4,-0.700508249517
1.8,4,-1.16929705908
1.9,4,-1.37505030476
2.0,4,-1.84822776334
0.3,5,-0.105280187393
0.4,5,-0.163644838958
0.5,5,-0.19504133071
0.6,5,-0.243291291689
0.7,5,-0.120122922614
0.8,5,-0.0318249798645
0.9,5,0.0711332351807
1.0,5,0.137185098435
1.1,5,0.118563604858
1.2,5,0.0510681217739
1.3,5,-0.0906276934735
1.4,5,-0.110193621117
1.5,5,-0.384180846716
1.6,5,-0.452299956488
1.7,5,-0.418594450583
1.8,5,-1.00940531945
1.9,5,-1.18298976305
2.0,5,-1.68043675004
0.3,6,-0.1508283333
0.4,6,-0.205066744202
0.5,6,-0.24162193686
0.6,6,-0.288962503527
0.7,6,-0.162023002454
0.8,6,-0.0371343381048
0.9,6,0.0717067443108
1.0,6,0.194466917124
1.1,6,0.188381905191
1.2,6,0.0787668931753
1.3,6,-0.0798088586196
1.4,6,-0.115122318326
1.5,6,-0.326381254358
1.6,6,-0.516425778944
1.7,6,-0.396184609573
1.8,6,-0.85491530466
1.9,6,-0.956006725485
2.0,6,-1.53843305605
0.3,7,-0.188109121352
0.4,7,-0.257178938147
0.5,7,-0.290537066946
0.6,7,-0.356738120979
0.7,7,-0.227069839517
0.8,7,-0.100816610071
0.9,7,-0.0243963993289
1.0,7,0.0674365671667
1.1,7,0.109971766541
1.2,7,0.016168824697
1.3,7,-0.0387195786081
1.4,7,-0.0699266996921
1.5,7,-0.281405099959
1.6,7,-0.38111933009
1.7,7,-0.263836900072
1.8,7,-0.722240843148
1.9,7,-0.83204591639
2.0,7,-1.49347322978
0.3,8,-0.214260088887
0.4,8,-0.278943555714
0.5,8,-0.334586366291
0.6,8,-0.393472330289
0.7,8,-0.296270552502
0.8,8,-0.176219606037
0.9,8,-0.0952723884117
1.0,8,0.0429595075507
1.1,8,0.0823910653942
1.2,8,-0.0395837133697
1.3,8,-0.11364951314
1.4,8,-0.121741884955
1.5,8,-0.311624939971
1.6,8,-0.302369566157
1.7,8,-0.170019965167
1.8,8,-0.511009245324
1.9,8,-0.425437055495
2.0,8,-1.22627896619
0.3,9,-0.244779329843
0.4,9,-0.320879411246
0.5,9,-0.36398969041
0.6,9,-0.447807316987
0.7,9,-0.321324294173
0.8,9,-0.193887287774
0.9,9,-0.0709509276922
1.0,9,0.0782882381354
1.1,9,0.0482981619433
1.2,9,-0.0363972713062
1.3,9,0.00341004824719
1.4,9,-0.0424285514232
1.5,9,-0.240466149965
1.6,9,-0.135719050855
1.7,9,0.0718930823087
1.8,9,-0.188582758169
1.9,9,-0.00348433952387
2.0,9,-0.720848552178
0.3,10,-0.272205689843
0.4,10,-0.365740861619
0.5,10,-0.400169600676
0.6,10,-0.482479354475
0.7,10,-0.339330233229
0.8,10,-0.122575633008
0.9,10,-0.0657006894021
1.0,10,0.122458006396
1.1,10,0.125687367624
1.2,10,0.0374869540533
1.3,10,0.0317187092673
1.4,10,-0.0276319415357
1.5,10,-0.202578206555
1.6,10,-0.119443337405
1.7,10,0.244959966617
1.8,10,0.0349940468975
1.9,10,0.28277996651
2.0,10,-0.350351051774
0.3,11,-0.299300515757
0.4,11,-0.362742215784
0.5,11,-0.389448227432
0.6,11,-0.487056838785
0.7,11,-0.362780656907
0.8,11,-0.138884154182
0.9,11,-0.116820129781
1.0,11,0.0521035341975
1.1,11,0.0961428644661
1.2,11,0.0402081406505
1.3,11,-0.0441467975074
1.4,11,-0.103145850043
1.5,11,-0.325688952791
1.6,11,-0.374352155154
1.7,11,-0.110083070824
1.8,11,-0.444209702362
1.9,11,-0.203100433528
2.0,11,-0.775714008493
0.3,12,-0.308373950517
0.4,12,-0.354642637555
0.5,12,-0.394313479906
0.6,12,-0.5162663535
0.7,12,-0.409094372431
0.8,12,-0.216434247407
0.9,12,-0.181342338115
1.0,12,0.0569402255198
1.1,12,0.0150926101306
1.2,12,-0.0651393592082
1.3,12,-0.147105437009
1.4,12,-0.0682069784336
1.5,12,-0.238530400983
1.6,12,-0.292113308885
1.7,12,-0.17323696805
1.8,12,-0.653295645997
1.9,12,-0.41335761195
2.0,12,-1.07503904911
0.3,13,-0.321666610363
0.4,13,-0.355558079417
0.5,13,-0.418063622888
0.6,13,-0.56086144943
0.7,13,-0.433310359163
0.8,13,-0.223406644696
0.9,13,-0.168392004463
1.0,13,0.0766956725495
1.1,13,-0.00326411152639
1.2,13,-0.135434962858
1.3,13,-0.187069313472
1.4,13,-0.0228329111666
1.5,13,-0.31344564426
1.6,13,-0.205874865978
1.7,13,-0.0644484253874
1.8,13,-0.674278073479
1.9,13,-0.52194788122
2.0,13,-1.247850167
0.3,14,-0.328389167504
0.4,14,-0.35121774981
0.5,14,-0.407728330643
0.6,14,-0.560010941083
0.7,14,-0.417336282516
0.8,14,-0.212528854855
0.9,14,-0.153631730514
1.0,14,0.0968142829601
1.1,14,0.0759032485411
1.2,14,-0.0568922349528
1.3,14,-0.100707629176
1.4,14,0.0816014690077
1.5,14,-0.129153194401
1.6,14,-0.0591491227076
1.7,14,0.124464736625
1.8,14,-0.675923206335
1.9,14,-0.660054464258
2.0,14,-1.28747880981
0.3,15,-0.33404668508
0.4,15,-0.344546801158
0.5,15,-0.405754036667
0.6,15,-0.56113255421
0.7,15,-0.47335355494
0.8,15,-0.26130638738
0.9,15,-0.170419822059
1.0,15,0.0443441715278
1.1,15,0.0194184257195
1.2,15,-0.210538968007
1.3,15,-0.270514640263
1.4,15,-0.217854576417
1.5,15,-0.337288407091
1.6,15,-0.330182746198
1.7,15,-0.272320991785
1.8,15,-1.10690972615
1.9,15,-1.04919511767
2.0,15,-1.8162085974
0.3,16,-0.348068197174
0.4,16,-0.350364377209
0.5,16,-0.415319304871
0.6,16,-0.581042782839
0.7,16,-0.5321422508
0.8,16,-0.300961712996
0.9,16,-0.196128666989
1.0,16,-0.0140668962383
1.1,16,-0.102373310774
1.2,16,-0.322163379631
1.3,16,-0.335637716552
1.4,16,-0.347336252908
1.5,16,-0.521343656519
1.6,16,-0.505926124548
1.7,16,-0.619782182228
1.8,16,-1.53835824882
1.9,16,-1.57439963822
2.0,16,-2.41752188035
0.3,17,-0.364775629175
0.4,17,-0.363100837519
0.5,17,-0.445733760004
0.6,17,-0.639730103749
0.7,17,-0.593470671336
0.8,17,-0.39932897793
0.9,17,-0.318324131077
1.0,17,-0.0773629531047
1.1,17,-0.130243088123
1.2,17,-0.367630348632
1.3,17,-0.369651404359
1.4,17,-0.352073045535
1.5,17,-0.566303627908
1.6,17,-0.597762066181
1.7,17,-0.811596752994
1.8,17,-1.69969927137
1.9,17,-1.69332222232
2.0,17,-2.57772520521
0.3,18,-0.374994393592
0.4,18,-0.393324682092
0.5,18,-0.462308094105
0.6,18,-0.631718624824
0.7,18,-0.599930361578
0.8,18,-0.417776119893
0.9,18,-0.348667759417
1.0,18,-0.205699364556
1.1,18,-0.109308932568
1.2,18,-0.27732091977
1.3,18,-0.345340592413
1.4,18,-0.337325151051
1.5,18,-0.629050673533
1.6,18,-0.651056569239
1.7,18,-0.85969572175
1.8,18,-1.73318723559
1.9,18,-1.95607583503
2.0,18,-2.60119128857
0.3,19,-0.385008919986
0.4,19,-0.396740612835
0.5,19,-0.466226086337
0.6,19,-0.678412185482
0.7,19,-0.660269319297
0.8,19,-0.490671212586
0.9,19,-0.430012689357
1.0,19,-0.337861695316
1.1,19,-0.169327415441
1.2,19,-0.377871445385
1.3,19,-0.406557887604
1.4,19,-0.45033817239
1.5,19,-0.714335434136
1.6,19,-0.83605013616
1.7,19,-1.02680920756
1.8,19,-1.86954361581
1.9,19,-2.14303173481
2.0,19,-2.6179260469
0.3,20,-0.395947814356
0.4,20,-0.398475219258
0.5,20,-0.494628227161
0.6,20,-0.712092474508
0.7,20,-0.722773732143
0.8,20,-0.579494635634
0.9,20,-0.551299129292
1.0,20,-0.468982533295
1.1,20,-0.258645450602
1.2,20,-0.451832941946
1.3,20,-0.48361908006
1.4,20,-0.596854939396
1.5,20,-0.87325482147
1.6,20,-0.918668639098
1.7,20,-1.17638595676
1.8,20,-2.05854676677
1.9,20,-2.33761762576
2.0,20,-2.85410139335
0.3,21,-0.395695787167
0.4,21,-0.393125413707
0.5,21,-0.489012636284
0.6,21,-0.723156968183
0.7,21,-0.736027845693
0.8,21,-0.593011354368
0.9,21,-0.527713247992
1.0,21,-0.432266461807
1.1,21,-0.198319645711
1.2,21,-0.454185298405
1.3,21,-0.472935595245
1.4,21,-0.366932091861
1.5,21,-0.596767553741
1.6,21,-0.771250375084
1.7,21,-0.934235934245
1.8,21,-1.79677364285
1.9,21,-1.94065640974
2.0,21,-2.7000041566
0.3,22,-0.40864121868
0.4,22,-0.406435083974
0.5,22,-0.49559471804
0.6,22,-0.733385773613
0.7,22,-0.703271274381
0.8,22,-0.560493029462
0.9,22,-0.426736044938
1.0,22,-0.333790927461
1.1,22,-0.0159731155225
1.2,22,-0.289352342172
1.3,22,-0.279368043231
1.4,22,-0.140954605552
1.5,22,-0.375276817615
