,2015,2016,2017
02022100,-7.0,2.0,
02022200,-3.0,-5.0,
02022300,-5.0,-2.0,
02030000,-18.0,-4.0,
02030100,-18.0,-4.0,
02030800,,,47.0
02030900,-17.0,-5.0,49.0
02031000,-21.0,-4.0,50.0
02031100,-17.0,-3.0,50.0
02031300,-18.0,-3.0,42.0
02031400,-20.0,-3.0,51.0
02031500,-20.0,-5.0,39.0
02032100,-8.0,-2.0,
02032200,-13.0,-3.0,
02032300,-16.0,-5.0,
02040000,-21.0,-5.0,
02040100,-19.0,-4.0,
02040900,-18.0,-3.0,
02041000,-15.0,-3.0,
02041100,-17.0,-3.0,
02041300,-18.0,-4.0,
02041400,-14.0,-4.0,
02041500,-18.0,-5.0,
02042100,-16.0,-5.0,
02042200,-21.0,-4.0,
02042300,-21.0,-2.0,
02050000,-14.0,-4.0,
02050100,-15.0,-4.0,
02050900,-14.0,-4.0,
02051000,-15.0,-4.0,
02051100,-13.0,-4.0,
02051300,-12.0,-5.0,
02051400,-16.0,-4.0,
02051500,-15.0,-8.0,
02052100,-8.0,-2.0,
02052200,-15.0,-1.0,
02052300,-15.0,-5.0,
02060000,-15.0,,
02060100,-10.0,,
02060900,-9.0,,81.0
02061000,-12.0,,57.0
02061100,-12.0,,54.0
02061300,-13.0,,51.0
02061400,-12.0,,54.0
02061500,-14.0,,55.0
02062100,-15.0,,74.0
02062200,-15.0,,44.0
02062300,-15.0,,71.0
02070900,,,57.0
02071000,,,59.0
02071100,,,67.0
02071300,,,68.0
02071400,,,66.0
02071500,,,68.0
02072100,,,58.0
02072200,,,62.0
02072300,,,56.0
02080900,,,58.0
02081000,,,70.0
02081100,,,67.0
02081300,,,71.0
02081400,,,67.0
02081500,,,72.0
02082100,,,77.0
02082200,,,66.0
02082300,,,58.0
02090000,-9.0,,
02090100,-13.0,,
02090900,-13.0,,67.0
02091000,-15.0,,72.0
02091100,-15.0,,72.0
02091300,-12.0,,62.0
02091400,-14.0,,70.0
02091500,-13.0,,67.0
02092100,-13.0,,73.0
02092200,-11.0,,69.0
02092300,-11.0,,67.0
02100000,-14.0,,
02100100,-14.0,,
02100900,-14.0,,72.0
02101000,-11.0,,69.0
02101100,-11.0,,61.0
02101300,-13.0,,65.0
02101400,-10.0,,71.0
02101500,-11.0,,72.0
02102100,-12.0,,65.0
02102200,-14.0,,72.0
02102300,-14.0,,71.0
02110000,-13.0,,
02110100,-15.0,,
02110900,-15.0,,
02111000,-15.0,,
02111100,-14.0,,
02111300,-16.0,,
02111400,-17.0,,
02111500,-16.0,,
02112100,-12.0,,
02112200,-12.0,,
02112300,-14.0,,
02120000,-15.0,,
02120100,-20.0,,
02120900,-18.0,,
02121000,-18.0,,
02121100,-17.0,,
02121300,-14.0,,
02121400,-14.0,,
02121500,-15.0,,
02122100,-15.0,,
02122200,-16.0,,
02122300,-16.0,,
02130000,-17.0,,
02130100,-17.0,,
02130900,-17.0,,76.0
02131000,-15.0,,71.0
02131100,-12.0,,74.0
02131300,-12.0,,71.0
02131400,-12.0,,70.0
02131500,-11.0,,72.0
02132100,-14.0,,95.0
02132200,-16.0,,70.0
02132300,-19.0,,64.0
02140900,,,63.0
02141000,,,70.0
02141100,,,78.0
02141300,,,73.0
02141400,,,77.0
02141500,,,80.0
02142100,,,76.0
02142200,,,66.0
02142300,,,70.0
02150800,,-15.0,
02150900,,-15.0,70.0
02151000,,-4.0,82.0
02151100,,-3.0,85.0
02151300,,-1.0,86.0
02151400,,1.0,88.0
02151500,,0.0,82.0
02152100,,,77.0
02152200,,,80.0
02152300,,,75.0
02160000,-11.0,-1.0,
02160100,-9.0,-2.0,
02160900,-9.0,-2.0,94.0
02161000,-9.0,0.0,87.0
02161100,0.0,1.0,94.0
02161300,-3.0,0.0,109.0
02161400,-4.0,1.0,109.0
02161500,-2.0,1.0,94.0
02162100,-14.0,1.0,77.0
02162200,-11.0,-1.0,89.0
02162300,-11.0,0.0,88.0
02170000,-3.0,,
02170100,-7.0,,
02170900,-7.0,,100.0
02171000,0.0,,95.0
02171100,-6.0,,99.0
02171300,-4.0,,98.0
02171400,-5.0,,93.0
02171500,-4.0,,102.0
02172100,0.0,,
02172200,-7.0,,
02172300,-8.0,,
02180900,,0.0,
02181000,,0.0,
02181100,,-4.0,
02181300,,1.0,
02181400,,-1.0,
02181500,,-2.0,
02190900,,0.0,
02191000,,0.0,
02191100,,-2.0,
02191300,,0.0,
02191400,,-1.0,
02191500,,-3.0,
02200900,,,101.0
02201000,,,112.0
02201100,,,108.0
02201300,,,103.0
02201400,,,107.0
02201500,,,107.0
02202100,,,112.0
02202200,,,107.0
02202300,,,105.0
02210900,,,107.0
02211000,,,92.0
02211100,,,94.0
02211300,,,98.0
02211400,,,96.0
02211500,,,93.0
02212100,,,111.0
02212200,,,102.0
02212300,,,106.0
02220000,,-1.0,
02220100,,3.0,
02220900,,5.0,95.0
02221000,,-1.0,94.0
02221100,,0.0,95.0
02221300,,1.0,94.0
02221400,,0.0,94.0
02221500,,-1.0,97.0
02222100,,2.0,93.0
02222200,,0.0,99.0
02222300,,1.0,95.0
02230000,,0.0,
02230100,,0.0,
02230900,,0.0,98.0
02231000,,-3.0,99.0
02231100,,-3.0,90.0
02231300,,-3.0,93.0
02231400,,-1.0,94.0
02231500,,0.0,92.0
02232100,,-3.0,96.0
02232200,,-1.0,93.0
02232300,,-1.0,98.0
02240000,,-2.0,
02240100,,0.0,
02240900,,-2.0,92.0
02241000,,-2.0,86.0
02241100,,-1.0,94.0
02241300,,-2.0,95.0
02241400,,-2.0,96.0
02241500,,-1.0,104.0
02242100,,-5.0,99.0
02242200,,-2.0,98.0
02242300,,-2.0,96.0
02250000,,-2.0,
02250100,,-1.0,
02250800,,,
02250900,-12.0,-2.0,
02251000,-8.0,-3.0,
02251100,-5.0,-3.0,
02251300,-5.0,-2.0,
02251400,-5.0,-2.0,
02251500,-3.0,-4.0,
02252100,,2.0,
02252200,,-1.0,
02252300,,-1.0,
02260000,-5.0,-6.0,
02260100,-5.0,-7.0,
02260900,-5.0,-4.0,
02261000,-2.0,-6.0,
02261100,-2.0,-6.0,
02261300,-4.0,-6.0,
02261400,-4.0,-6.0,
02261500,2.0,-5.0,
02262100,0.0,-5.0,
02262200,-4.0,-4.0,
02262300,-5.0,-7.0,
02270000,-2.0,,
02270100,-1.0,,
02270900,-2.0,,107.0
02271000,-8.0,,103.0
02271100,-8.0,,102.0
02271300,-8.0,,106.0
02271400,-8.0,,103.0
02271500,-6.0,,108.0
02272100,1.0,,104.0
02272200,-3.0,,100.0
02272300,-2.0,,110.0
02280900,,,107.0
02281000,,,106.0
02281100,,,98.0
02281300,,,100.0
02281400,,,101.0
02281500,,,96.0
02282100,,,104.0
02282200,,,105.0
02282300,,,102.0
02290000,,-2.0,
02290100,,-1.0,
02290900,,-2.0,
02291000,,-2.0,
02291100,,-1.0,
02291300,,-4.0,
02291400,,-2.0,
02291500,,-1.0,
02292100,,-10.0,
02292200,,-1.0,
02292300,,-3.0,
03010000,,0.0,
03010100,,0.0,
03010900,,1.0,109.0
03011000,,0.0,105.0
03011100,,-2.0,99.0
03011300,,-2.0,109.0
03011400,,-2.0,95.0
03011500,,-6.0,98.0
03012100,,4.0,105.0
03012200,,-2.0,100.0
03012300,,-3.0,105.0
03020000,-9.0,-1.0,
03020100,-7.0,-2.0,
03020900,-3.0,-2.0,103.0
03021000,-12.0,-1.0,103.0
03021100,-9.0,-1.0,99.0
03021300,-11.0,-1.0,95.0
03021400,-13.0,-1.0,100.0
03021500,-4.0,-2.0,107.0
03022100,-6.0,0.0,94.0
03022200,-8.0,-1.0,94.0
03022300,-8.0,0.0,99.0
03030000,-12.0,-5.0,
03030100,-16.0,-3.0,
03030900,-15.0,-3.0,98.0
03031000,-12.0,-3.0,113.0
03031100,-13.0,-6.0,125.0
03031300,-12.0,-2.0,123.0
03031400,-11.0,-4.0,124.0
03031500,0.0,-4.0,130.0
03032100,-7.0,0.0,110.0
03032200,-7.0,-2.0,97.0
03032300,-11.0,-4.0,103.0
03040000,-9.0,-2.0,
03040100,1.0,-2.0,
03040900,1.0,0.0,
03041000,-5.0,-6.0,
03041100,-8.0,-5.0,
03041300,-7.0,-3.0,
03041400,-8.0,-2.0,
03041500,-7.0,-3.0,
03042100,0.0,-8.0,
03042200,-6.0,-1.0,
03042300,-4.0,-2.0,
03050000,-9.0,,
03050100,-16.0,,
03050900,-15.0,,
03051000,-12.0,,
03051100,-12.0,,
03051300,-15.0,,
03051400,-11.0,,
03051500,-12.0,,
03052100,-9.0,,
03052200,-6.0,,
03052300,-7.0,,
03060000,-14.0,,
03060100,-17.0,,
03060900,-16.0,,125.0
03061000,-16.0,,129.0
03061100,-13.0,,129.0
03061300,-14.0,,116.0
03061400,-14.0,,127.0
03061500,-20.0,,123.0
03062100,-12.0,,132.0
03062200,-12.0,,132.0
03062300,-13.0,,137.0
03070000,,0.0,
03070100,,-1.0,
03070900,,-1.0,126.0
03071000,,-1.0,131.0
03071100,,-1.0,132.0
03071300,,-1.0,134.0
03071400,,-1.0,125.0
03071500,,-1.0,139.0
03072100,,-3.0,121.0
03072200,,-1.0,134.0
03072300,,0.0,125.0
03080000,,-4.0,
03080100,,-4.0,
03080900,,-4.0,120.0
03081000,,-4.0,117.0
03081100,,12.0,119.0
03081300,,11.0,125.0
03081400,,11.0,121.0
03081500,,-4.0,116.0
03082100,,11.0,137.0
03082200,,-4.0,134.0
03082300,,-4.0,123.0
03090000,-21.0,-24.0,
03090100,-14.0,-15.0,
03090900,-16.0,-16.0,106.0
03091000,-15.0,2.0,100.0
03091100,-22.0,-6.0,102.0
03091300,-20.0,-16.0,111.0
03091400,-22.0,8.0,103.0
03091500,-8.0,13.0,103.0
03092100,-22.0,36.0,118.0
03092200,-18.0,21.0,106.0
03092300,-20.0,20.0,106.0
03100000,-13.0,33.0,
03100100,-12.0,30.0,
03100900,-13.0,28.0,107.0
03101000,-13.0,13.0,109.0
03101100,-13.0,22.0,103.0
03101300,-14.0,22.0,111.0
03101400,-20.0,21.0,110.0
03101500,-24.0,18.0,101.0
03102100,-14.0,6.0,101.0
03102200,-10.0,24.0,107.0
03102300,-13.0,25.0,110.0
03110000,-24.0,32.0,
03110100,-22.0,34.0,
03110900,-22.0,34.0,
03111000,-22.0,28.0,
03111100,-19.0,34.0,
03111300,-16.0,31.0,
03111400,-21.0,29.0,
03111500,-17.0,22.0,
03112100,-19.0,11.0,
03112200,-23.0,28.0,
03112300,-20.0,34.0,
03120000,-14.0,,
03120100,-17.0,,
03120900,-17.0,,
03121000,-16.0,,
03121100,-17.0,,
03121300,-12.0,,
03121400,-14.0,,
03121500,-4.0,,
03122100,-15.0,,
03122200,-18.0,,
03122300,-18.0,,
03130000,-7.0,,
03130100,-11.0,,
03130900,-10.0,,113.0
03131000,-5.0,,113.0
03131100,-5.0,,114.0
03131300,-7.0,,112.0
03131400,-8.0,,115.0
03131500,-11.0,,129.0
03132100,0.0,,108.0
03132200,-5.0,,108.0
03132300,-6.0,,107.0
03140000,,27.0,
03140100,,29.0,
03140900,,24.0,126.0
03141000,,27.0,118.0
03141100,,29.0,118.0
03141300,,28.0,115.0
03141400,,28.0,117.0
03141500,,18.0,131.0
03142100,,18.0,121.0
03142200,,28.0,127.0
03142300,,27.0,126.0
03150000,,18.0,
03150100,,21.0,
03150900,,21.0,128.0
03151000,,16.0,112.0
03151100,,11.0,116.0
03151300,,11.0,119.0
03151400,,17.0,116.0
03151500,,15.0,110.0
03152100,,17.0,126.0
03152200,,14.0,118.0
03152300,,17.0,119.0
03160000,-5.0,21.0,
03160100,-10.0,22.0,
03160900,-11.0,21.0,114.0
03161000,-9.0,27.0,109.0
03161100,-10.0,20.0,107.0
03161300,-9.0,18.0,105.0
03161400,-7.0,20.0,105.0
03161500,-5.0,21.0,110.0
03162100,-7.0,10.0,102.0
03162200,-8.0,16.0,109.0
03162300,-8.0,21.0,110.0
03170000,-5.0,28.0,
03170100,-2.0,29.0,
03170900,-3.0,33.0,107.0
03171000,-5.0,27.0,109.0
03171100,-6.0,25.0,114.0
03171300,-6.0,22.0,119.0
03171400,-7.0,29.0,122.0
03171500,-5.0,31.0,122.0
03172100,-5.0,21.0,103.0
03172200,-6.0,23.0,106.0
03172300,-6.0,22.0,104.0
03180000,-4.0,22.0,
03180100,-2.0,29.0,
03180900,-4.0,32.0,
03181000,-5.0,25.0,
03181100,-6.0,27.0,
03181300,-9.0,26.0,
03181400,-5.0,24.0,
03181500,-12.0,26.0,
03182100,0.0,31.0,
03182200,-7.0,31.0,
03182300,-6.0,31.0,
03190000,-9.0,,
03190100,-11.0,,
03190900,-10.0,,
03191000,-8.0,,
03191100,-9.0,,
03191300,-10.0,,
03191400,-11.0,,
03191500,-12.0,,
03192100,-14.0,,
03192200,-11.0,,
03192300,-7.0,,
03200000,-9.0,,
03200100,-5.0,,
03200900,-4.0,,127.0
03201000,-10.0,,127.0
03201100,-13.0,,128.0
03201300,-12.0,,127.0
03201400,-10.0,,123.0
03201500,-15.0,,118.0
03202100,-11.0,,122.0
03202200,-11.0,,122.0
03202300,-10.0,,121.0
03210000,,26.0,
03210100,,27.0,
03210900,,26.0,117.0
03211000,,33.0,115.0
03211100,,31.0,110.0
03211300,,38.0,117.0
03211400,,39.0,119.0
03211500,,42.0,110.0
03212100,,23.0,111.0
03212200,,22.0,121.0
03212300,,24.0,117.0
03220000,,40.0,
03220100,,43.0,
03220900,,44.0,115.0
03221000,,38.0,118.0
03221100,,41.0,118.0
03221300,,41.0,117.0
03221400,,41.0,119.0
03221500,,39.0,122.0
03222100,,41.0,107.0
03222200,,43.0,118.0
03222300,,41.0,116.0
03230000,-11.0,55.0,
03230100,-11.0,68.0,
03230900,-8.0,62.0,123.0
03231000,-8.0,59.0,137.0
03231100,-8.0,56.0,134.0
03231300,-9.0,54.0,132.0
03231400,-9.0,54.0,132.0
03231500,-5.0,48.0,139.0
03232100,-13.0,31.0,122.0
03232200,-11.0,38.0,121.0
03232300,-12.0,46.0,127.0
03240000,-7.0,48.0,
03240100,-5.0,50.0,
03240900,-3.0,47.0,149.0
03241000,-10.0,43.0,150.0
03241100,-7.0,48.0,149.0
03241300,-7.0,53.0,147.0
03241400,-10.0,50.0,147.0
03241500,-11.0,50.0,148.0
03242100,-8.0,50.0,140.0
03242200,-5.0,44.0,151.0
03242300,-5.0,53.0,152.0
03250000,-13.0,44.0,
03250100,-14.0,52.0,
03250900,-12.0,47.0,
03251000,-14.0,44.0,
03251100,-15.0,46.0,
03251300,-15.0,49.0,
03251400,-14.0,50.0,
03251500,-14.0,61.0,
03252100,-13.0,47.0,
03252200,-12.0,43.0,
03252300,-13.0,41.0,
03260000,-16.0,,
03260100,-16.0,,
03260900,-18.0,,
03261000,-15.0,,
03261100,-13.0,,
03261300,-15.0,,
03261400,-18.0,,
03261500,-15.0,,
03262100,-17.0,,
03262200,-15.0,,
03262300,-16.0,,
03270000,-15.0,,
03270100,-17.0,,
03270900,-18.0,,110.0
03271000,-27.0,,138.0
03271100,-25.0,,136.0
03271300,-22.0,,135.0
03271400,-16.0,,139.0
03271500,-16.0,,148.0
03272100,-14.0,,141.0
03272200,-13.0,,145.0
03272300,-14.0,,145.0
03280000,,62.0,
03280100,,63.0,
03280900,,58.0,163.0
03281000,,82.0,150.0
03281100,,79.0,153.0
03281300,,81.0,155.0
03281400,,80.0,150.0
03281500,,69.0,149.0
03282100,,65.0,150.0
03282200,,58.0,152.0
03282300,,58.0,152.0
03290000,,79.0,
03290100,,79.0,
03290900,,76.0,154.0
03291000,,78.0,155.0
03291100,,79.0,148.0
03291300,,74.0,153.0
03291400,,78.0,153.0
03291500,,71.0,156.0
03292100,,73.0,156.0
03292200,,79.0,153.0
03292300,,77.0,159.0
03300000,-17.0,66.0,
03300100,-17.0,64.0,
03300900,-16.0,65.0,154.0
03301000,-13.0,74.0,132.0
03301100,-14.0,76.0,129.0
03301300,-13.0,74.0,129.0
03301400,-13.0,75.0,124.0
03301500,-21.0,75.0,135.0
03302100,-14.0,73.0,157.0
03302200,-16.0,69.0,152.0
03302300,-14.0,65.0,151.0
03310000,-13.0,77.0,
03310100,-11.0,74.0,
03310900,-11.0,74.0,110.0
03311000,-14.0,72.0,132.0
03311100,-15.0,72.0,133.0
03311300,-17.0,76.0,135.0
03311400,-21.0,76.0,141.0
03311500,-24.0,81.0,132.0
03312100,-27.0,71.0,129.0
03312200,-15.0,76.0,135.0
03312300,-11.0,78.0,119.0
04010000,-16.0,97.0,
04010100,-18.0,100.0,
04010900,-15.0,97.0,
04011000,-16.0,92.0,
04011100,-18.0,93.0,
04011300,-13.0,94.0,
04011400,-17.0,93.0,
04011500,-21.0,102.0,
04012100,-26.0,85.0,
04012200,-17.0,78.0,
04012300,-19.0,92.0,
04020000,-19.0,,
04020100,-19.0,,
04020900,-17.0,,
04021000,-16.0,,
04021100,-18.0,,
04021300,-19.0,,
04021400,-21.0,,
04021500,-24.0,,
04022100,-15.0,,
04022200,-16.0,,
04022300,-18.0,,
04030000,-17.0,,
04030100,-26.0,,
04030900,-24.0,,
04031000,-22.0,,
04031100,-26.0,,
04031300,-23.0,,
04031400,-24.0,,
04031500,-24.0,,
04032100,-16.0,,
04032200,-17.0,,
04032300,-17.0,,
04050700,,,132.0
04050800,,115.0,103.0
04050900,,115.0,121.0
04051000,,100.0,147.0
04051100,,104.0,150.0
04051300,,102.0,154.0
04051400,,113.0,156.0
04051500,,118.0,151.0
04060000,,106.0,
04060100,,102.0,
04060900,,105.0,142.0
04061000,,100.0,125.0
04061100,,101.0,126.0
04061300,,99.0,120.0
04061400,,97.0,123.0
04061500,,102.0,112.0
04062100,,117.0,157.0
04062200,,113.0,145.0
04062300,,109.0,144.0
04070000,,105.0,
04070100,,102.0,
04070900,-21.0,103.0,99.0
04071000,-30.0,99.0,111.0
04071100,-32.0,99.0,99.0
04071300,-32.0,97.0,104.0
04071400,-32.0,103.0,103.0
04071500,-36.0,101.0,104.0
04072100,,100.0,111.0
04072200,,99.0,98.0
04072300,,101.0,103.0
04080000,-32.0,100.0,
04080100,-33.0,99.0,
04080900,-32.0,98.0,
04081000,-37.0,101.0,
04081100,-35.0,100.0,
04081300,-35.0,100.0,
04081400,-35.0,102.0,
04081500,-34.0,102.0,
04082100,-38.0,101.0,
04082200,-33.0,102.0,
04082300,-33.0,101.0,
04090000,-38.0,,
04090100,-35.0,,
04090900,-35.0,,
04091000,-40.0,,
04091100,-35.0,,
04091300,-39.0,,
04091400,-37.0,,
04091500,-37.0,,
04092000,,,
04092100,-33.0,,
04092200,-34.0,,
04092300,-36.0,,
04100000,-36.0,,
04100100,-39.0,,
04100900,-39.0,,109.0
04101000,-37.0,,109.0
04101100,-31.0,,111.0
04101300,-32.0,,113.0
04101400,-32.0,,104.0
04101500,-36.0,,109.0
04102100,-34.0,,108.0
04102200,-35.0,,110.0
04102300,-37.0,,107.0
04110000,,109.0,
04110100,,106.0,
04110900,,114.0,100.0
04111000,,109.0,104.0
04111100,,124.0,99.0
04111300,,128.0,101.0
04111400,,129.0,102.0
04111500,,128.0,99.0
04112100,,105.0,96.0
04112200,,107.0,107.0
04112300,,109.0,102.0
04120000,,116.0,
04120100,,118.0,
04120900,,118.0,89.0
04121000,,118.0,83.0
04121100,,114.0,82.0
04121300,,116.0,80.0
04121400,,117.0,83.0
04121500,,126.0,74.0
04122100,,131.0,97.0
04122200,,141.0,103.0
04122300,,131.0,83.0
04130000,-25.0,102.0,
04130100,-24.0,105.0,
04130900,-26.0,105.0,78.0
04131000,-29.0,104.0,70.0
04131100,-32.0,101.0,70.0
04131300,-31.0,98.0,74.0
04131400,-27.0,86.0,75.0
04131500,-24.0,83.0,70.0
04132100,-28.0,130.0,70.0
04132200,-23.0,115.0,81.0
04132300,-25.0,108.0,79.0
04140000,-26.0,99.0,
04140100,-28.0,96.0,
04140900,-28.0,96.0,83.0
04141000,-21.0,90.0,84.0
04141100,-19.0,91.0,83.0
04141300,-25.0,91.0,80.0
04141400,-22.0,91.0,81.0
04141500,-20.0,93.0,82.0
04142100,-24.0,76.0,71.0
04142200,-24.0,97.0,82.0
04142300,-24.0,95.0,86.0
04150000,-22.0,96.0,
04150100,-21.0,98.0,
04150900,-20.0,96.0,
04151000,-21.0,94.0,
04151100,-22.0,93.0,
04151300,-23.0,94.0,
04151400,-21.0,88.0,
04151500,-25.0,88.0,
04152100,-19.0,85.0,
04152200,-22.0,95.0,
04152300,-22.0,93.0,
04160000,-21.0,,
04160100,-21.0,,
04160900,-21.0,,
04161000,-23.0,,
04161100,-21.0,,
04161300,-22.0,,
04161400,-20.0,,
04161500,-21.0,,
04162100,-19.0,,
04162200,-25.0,,
04162300,-24.0,,
04170000,-27.0,,
04170100,-31.0,,
04170900,-30.0,,89.0
04171000,-24.0,,92.0
04171100,-23.0,,94.0
04171300,-20.0,,96.0
04171400,-24.0,,94.0
04171500,-24.0,,102.0
04172100,-23.0,,85.0
04172200,-29.0,,99.0
04172300,-28.0,,96.0
04180000,,83.0,
04180100,,83.0,
04180900,,104.0,88.0
04181000,,90.0,88.0
04181100,,89.0,84.0
04181300,,88.0,83.0
04181400,,89.0,86.0
04181500,,88.0,95.0
04182100,,84.0,107.0
04182200,,85.0,95.0
04182300,,85.0,89.0
04190000,,86.0,
04190100,,90.0,
04190900,,89.0,91.0
04191000,,90.0,109.0
04191100,,85.0,104.0
04191300,,102.0,101.0
04191400,,88.0,102.0
04191500,,91.0,107.0
04192100,,92.0,94.0
04192200,,92.0,88.0
04192300,,89.0,93.0
04200000,-29.0,93.0,
04200100,-29.0,94.0,
04200900,-25.0,102.0,100.0
04201000,-29.0,100.0,97.0
04201100,-28.0,97.0,94.0
04201300,-29.0,102.0,88.0
04201400,-28.0,101.0,90.0
04201500,-31.0,89.0,94.0
04202100,-27.0,96.0,110.0
04202200,-28.0,91.0,103.0
04202300,-28.0,95.0,92.0
04210000,-28.0,103.0,
04210100,-30.0,96.0,
04210900,-30.0,92.0,98.0
04211000,-26.0,85.0,96.0
04211100,-25.0,94.0,95.0
04211300,-26.0,96.0,94.0
04211400,-28.0,101.0,86.0
04211500,-25.0,93.0,93.0
04212100,-28.0,107.0,97.0
04212200,-27.0,125.0,101.0
04212300,-28.0,101.0,96.0
04220000,-25.0,90.0,
04220100,-29.0,98.0,
04220900,-29.0,96.0,
04221000,-22.0,94.0,
04221100,-21.0,91.0,
04221300,-26.0,89.0,
04221400,-26.0,85.0,
04221500,-25.0,89.0,
04222100,-23.0,95.0,
04222200,-22.0,91.0,
04222300,-25.0,87.0,
04230000,-24.0,,
04230100,-23.0,,
04230900,-25.0,,
04231000,-29.0,,
04231100,-25.0,,
04231300,-30.0,,
04231400,-31.0,,
04231500,-33.0,,
04232100,-23.0,,
04232200,-26.0,,
04232300,-23.0,,
04240000,-27.0,,
04240100,-30.0,,
04240900,-29.0,,63.0
04241000,-31.0,,81.0
04241100,-25.0,,82.0
04241300,-28.0,,85.0
04241400,-29.0,,86.0
04241500,-27.0,,95.0
04242100,-32.0,,98.0
04242200,-26.0,,92.0
04242300,-25.0,,89.0
04250000,,87.0,
04250100,,89.0,
04250900,,90.0,96.0
04251000,,95.0,92.0
04251100,,102.0,100.0
04251300,,99.0,96.0
04251400,,100.0,101.0
04251500,,105.0,102.0
04252100,,94.0,100.0
04252200,,95.0,94.0
04252300,,95.0,88.0
04260000,,104.0,
04260100,,106.0,
04260900,,107.0,104.0
