10192100,63.0
10192130,68.0
10192200,69.0
10192230,72.0
10192300,73.0
10192330,68.0
10190000,69.0
10190030,66.0
10190100,64.0
10190900,63.0
10190930,63.0
10191000,68.0
10191030,68.0
10191100,68.0
10191130,71.0
10191330,71.0
10191400,88.0
10191430,85.0
10191500,82.0
10202100,84.0
10202130,90.0
10202200,84.0
10202230,88.0
10202300,87.0
10202330,89.0
10200000,85.0
10200030,89.0
10200100,84.0
10200900,85.0
10200930,83.0
10201000,81.0
10201030,79.0
10201100,87.0
10201130,80.0
10201330,82.0
10201400,87.0
10201430,88.0
10201500,78.0
10212100,82.0
10212130,77.0
10212200,82.0
10212230,78.0
10212300,80.0
10212330,79.0
10210000,72.0
10210030,74.0
10210100,67.0
10210900,67.0
10210930,68.0
10211000,70.0
10211030,67.0
10211100,60.0
10211130,57.0
10211330,58.0
10211400,55.0
10211430,48.0
10211500,48.0
10222100,46.0
10222130,39.0
10222200,42.0
10222230,42.0
10222300,46.0
10222330,49.0
10220000,48.0
10220030,51.0
10220100,49.0
10220900,52.0
10220930,54.0
10221000,49.0
10221030,49.0
10221100,45.0
10221130,41.0
10221330,38.0
10221400,41.0
10221430,41.0
10221500,33.0
10232100,33.0
10232130,31.0
10232200,33.0
10232230,31.0
10232300,28.0
10232330,28.0
10230000,29.0
10230030,29.0
10230100,28.0
10230900,28.0
10230930,30.0
10231000,30.0
10231030,32.0
10231100,28.0
10231130,30.0
10231330,31.0
10231400,38.0
10231430,37.0
10231500,31.0
10262100,36.0
10262130,12.0
10262200,6.0
10262230,9.0
10262300,6.0
10262330,10.0
10260000,7.0
10260030,11.0
10260100,11.0
10260900,12.0
10260930,28.0
10261000,23.0
10261030,17.0
10261100,20.0
10261130,20.0
10261330,23.0
10261400,19.0
10261430,19.0
10261500,10.0
10272100,12.0
10272130,15.0
10272200,12.0
10272230,9.0
10272300,13.0
10272330,11.0
10270000,11.0
10270030,10.0
10270100,10.0
10270900,12.0
10270930,12.0
10271000,8.0
10271030,7.0
10271100,11.0
10271130,14.0
10271330,13.0
10271400,18.0
10271430,17.0
10271500,17.0
10282100,15.0
10282130,19.0
10282200,25.0
10282230,28.0
10282300,27.0
10282330,23.0
10280000,29.0
10280030,31.0
10280100,35.0
10280900,33.0
10280930,29.0
10281000,30.0
10281030,35.0
10281100,44.0
10281130,35.0
10281330,35.0
10281400,34.0
10281430,41.0
10281500,32.0
10292100,40.0
10292130,40.0
10292200,34.0
10292230,27.0
10292300,31.0
10292330,33.0
10290000,32.0
10290030,30.0
10290100,33.0
10290900,33.0
10290930,33.0
