10192100,-30.0
10192130,-17.0
10192200,-36.0
10192230,-41.0
10192300,-36.0
10190900,-41.0
10190930,-29.0
10191000,-40.0
10191030,-36.0
10191100,-30.0
10191130,-41.0
10191330,-43.0
10191400,-36.0
10191430,-24.0
10191500,-16.0
10202100,-23.0
10202130,-16.0
10202200,-20.0
10202230,-42.0
10202300,-43.0
10200900,-47.0
10200930,-47.0
10201000,-41.0
10201030,-54.0
10201100,-56.0
10201130,-50.0
10201330,-53.0
10201400,-54.0
10201430,-55.0
10201500,-56.0
10212100,-67.0
10212130,-73.0
10212200,-74.0
10212230,-65.0
10212300,-81.0
10210900,-79.0
10210930,-73.0
10211000,-83.0
10211030,-84.0
10211100,-87.0
10211130,-86.0
10211330,-84.0
10211400,-82.0
10211430,-79.0
10211500,-94.0
10242100,-84.0
10242130,-84.0
10242200,-85.0
10242230,-86.0
10242300,-88.0
10240900,-75.0
10240930,-69.0
10241000,-65.0
10241030,-69.0
10241100,-79.0
10241130,-79.0
10241330,-80.0
10241400,-105.0
10241430,-94.0
10241500,-86.0
10252100,-86.0
10252130,-84.0
10252200,-96.0
10252230,-98.0
10252300,-91.0
10250900,-103.0
10250930,-79.0
10251000,-59.0
10251030,-62.0
10251100,-54.0
10251130,-56.0
10251330,-54.0
10251400,-64.0
10251430,-62.0
10251500,-53.0
10262100,-61.0
10262130,-37.0
10262200,-40.0
10262230,-29.0
10262300,-26.0
10260900,-29.0
10260930,-24.0
10261000,-17.0
10261030,-20.0
10261100,-18.0
10261130,-11.0
10261330,-12.0
10261400,-13.0
10261430,-13.0
10261500,-25.0
10272100,-25.0
10272130,-20.0
10272200,-31.0
10272230,-41.0
10272300,-41.0
10270900,-40.0
10270930,-33.0
10271000,-22.0
10271030,-8.0
10271100,12.0
10271130,23.0
10271330,24.0
10271400,22.0
10271430,8.0
10271500,23.0
10282100,9.0
10282130,-5.0
10282200,-1.0
10282230,14.0
10282300,5.0
10280900,0.0
10280930,15.0
10281000,11.0
10281030,18.0
10281100,19.0
10281130,26.0
10281330,24.0
10281400,40.0
10281430,15.0
10281500,5.0
10312100,-3.0
10312130,9.0
10312200,40.0
10312230,26.0
10312300,19.0
10310900,11.0
10310930,27.0
10311000,34.0
10311030,29.0
10311100,36.0
10311130,35.0
10311330,34.0
10311400,37.0
10311430,45.0
10311500,53.0
11012100,53.0
11012130,56.0
11012200,48.0
11012230,52.0
11012300,51.0
11010900,56.0
11010930,52.0
11011000,53.0
11011030,49.0
11011100,17.0
11011130,14.0
11011330,10.0
11011400,6.0
11011430,3.0
11011500,16.0
11022100,2.0
11022130,-2.0
11022200,3.0
11022230,0.0
11022300,-12.0
11020900,-11.0
11020930,-19.0
11021000,-5.0
11021030,-14.0
11021100,-5.0
11021130,-10.0
11021330,-15.0
11021400,-13.0
11021430,-19.0
11021500,-7.0
11032100,-8.0
11032130,-19.0
11032200,-21.0
11032230,-17.0
11032300,-22.0
11030900,-28.0
11030930,-23.0
11031000,-24.0
11031030,-25.0
11031100,-31.0
11031130,-40.0
11031330,-42.0
11031400,-42.0
11031430,-53.0
11031500,-71.0
11042100,-80.0
11042130,-99.0
11042200,-96.0
11042230,-105.0
11042300,-112.0
11040900,-125.0
11040930,-107.0
11041000,-119.0
11041030,-112.0
11041100,-102.0
11041130,-104.0
11041330,-103.0
11041400,-110.0
11041430,-119.0
11041500,-110.0
11072100,-124.0
11072130,-130.0
11072200,-137.0
11072230,-139.0
11072300,-157.0
11070900,-146.0
11070930,-150.0
11071000,-154.0
11071030,-154.0
11071100,-153.0
11071130,-165.0
11071330,-167.0
11071400,-112.0
11071430,-149.0
11071500,-149.0
11082100,-153.0
11082130,-158.0
11082200,-158.0
11082230,-158.0
11082300,-161.0
11080900,-169.0
11080930,-132.0
11081000,-111.0
11081030,-111.0
11081100,-109.0
11081130,-102.0
11081330,-104.0
11081400,-116.0
11081430,-121.0
11081500,-139.0
11092100,-115.0
11092130,-98.0
11092200,-65.0
11092230,-57.0
11092300,-53.0
11090900,-53.0
11090930,-62.0
11091000,-80.0
11091030,-67.0
11091100,-75.0
11091130,-88.0
11091330,-87.0
11091400,-85.0
11091430,-112.0
11091500,-103.0
11102100,-81.0
11102130,-75.0
11102200,-100.0
11102230,-70.0
11102300,-58.0
11100900,-88.0
11100930,-27.0
11101000,-17.0
11101030,-16.0
11101100,-5.0
11101130,-27.0
11101330,-38.0
11101400,-20.0
11101430,-14.0
11101500,-1.0
11112100,-6.0
11112130,-9.0
11112200,8.0
11112230,28.0
11112300,34.0
11110900,26.0
11110930,4.0
11111000,47.0
11111030,62.0
11111100,49.0
11111130,17.0
11111330,15.0
11111400,8.0
11111430,0.0
11111500,-8.0
11142100,-29.0
11142130,-9.0
11142200,35.0
11142230,36.0
11142300,28.0
11140900,31.0
11140930,40.0
11141000,57.0
11141030,69.0
11141100,78.0
11141130,76.0
11141330,78.0
11141400,78.0
11141430,76.0
11141500,71.0
11152100,63.0
11152130,89.0
11152200,92.0
11152230,83.0
11152300,89.0
11150900,76.0
11150930,94.0
11151000,78.0
11151030,84.0
11151100,99.0
11151130,84.0
11151330,85.0
11151400,45.0
11151430,45.0
11151500,45.0
11162100,86.0
11162130,68.0
11162200,49.0
11162230,55.0
11162300,40.0
11160900,59.0
11160930,61.0
11161000,51.0
11161030,54.0
11161100,69.0
11161130,85.0
11161330,87.0
11161400,73.0
11161430,75.0
11161500,59.0
11172100,51.0
11172130,87.0
11172200,82.0
11172230,73.0
11172300,77.0
11170900,82.0
11170930,80.0
11171000,79.0
11171030,93.0
11171100,82.0
11171130,69.0
11171330,73.0
11171400,71.0
11171430,76.0
11171500,70.0
11182100,70.0
11182130,73.0
11182200,84.0
11182230,81.0
11182300,94.0
11180900,89.0
11180930,94.0
11181000,78.0
11181030,75.0
11181100,76.0
11181130,67.0
11181330,77.0
11181400,43.0
11181430,40.0
11181500,37.0
11212100,33.0
11212130,22.0
11212200,29.0
11212230,46.0
11212300,54.0
11210900,69.0
11210930,37.0
11211000,35.0
11211030,35.0
11211100,48.0
11211130,36.0
11211330,37.0
11211400,39.0
11211430,39.0
11211500,52.0
11222100,46.0
11222130,50.0
11222200,54.0
11222230,63.0
11222300,56.0
11220900,59.0
11220930,64.0
11221000,44.0
11221030,61.0
11221100,53.0
11221130,40.0
11221330,40.0
11221400,75.0
11221430,70.0
11221500,40.0
11232100,61.0
11232130,87.0
11232200,89.0
11232230,83.0
11232300,81.0
11230900,65.0
11230930,85.0
11231000,81.0
11231030,85.0
11231100,81.0
11231130,79.0
11231330,79.0
11231400,88.0
11231430,81.0
11231500,73.0
11242100,78.0
11242130,86.0
11242200,90.0
11242230,108.0
11242300,117.0
11240900,118.0
11240930,154.0
11241000,157.0
11241030,157.0
11241100,173.0
11241130,179.0
11241330,179.0
11241400,167.0
11241430,146.0
11241500,137.0
11252100,181.0
11252130,163.0
11252200,159.0
11252230,161.0
11252300,148.0
11250900,146.0
11250930,175.0
11251000,169.0
11251030,176.0
11251100,179.0
11251130,143.0
11251330,141.0
11251400,181.0
11251430,180.0
11251500,161.0
11282100,177.0
11282130,204.0
11282200,191.0
11282230,185.0
11282300,192.0
11280900,204.0
11280930,195.0
11281000,199.0
11281030,195.0
11281100,204.0
11281130,211.0
11281330,219.0
11281400,237.0
11281430,250.0
11281500,264.0
11292100,257.0
11292130,213.0
11292200,218.0
11292230,242.0
11292300,253.0
11290900,242.0
