10192100,-319.0
10192130,-259.0
10192200,-268.0
10192230,-265.0
10192300,-259.0
10190900,-256.0
10190930,-269.0
10191000,-265.0
10191030,-258.0
10191100,-270.0
10191130,-272.0
10191330,-288.0
10191400,-302.0
10191430,-291.0
10191500,-283.0
10202100,-276.0
10202130,-261.0
10202200,-261.0
10202230,-283.0
10202300,-262.0
10200900,-265.0
10200930,-237.0
10201000,-254.0
10201030,-251.0
10201100,-251.0
10201130,-258.0
10201330,-260.0
10201400,-304.0
10201430,-269.0
10201500,-321.0
10232100,-328.0
10232130,-282.0
10232200,-283.0
10232230,-182.0
10232300,-218.0
10230900,-257.0
10230930,-260.0
10231000,-235.0
10231030,-226.0
10231100,-212.0
10231130,-215.0
10231330,-212.0
10231400,-198.0
10231430,-179.0
10231500,-205.0
10242100,-200.0
10242130,-212.0
10242200,-218.0
10242230,-220.0
10242300,-187.0
10240900,-178.0
10240930,-195.0
10241000,-165.0
10241030,-172.0
10241100,-176.0
10241130,-196.0
10241330,-184.0
10241400,-174.0
10241430,-197.0
10241500,-188.0
10252100,-189.0
10252130,-180.0
10252200,-182.0
10252230,-178.0
10252300,-175.0
10250900,-174.0
10250930,-178.0
10251000,-197.0
10251030,-207.0
10251100,-220.0
10251130,-186.0
10251330,-187.0
10251400,-176.0
10251430,-184.0
10251500,-164.0
10262100,-136.0
10262130,-162.0
10262200,-142.0
10262230,-136.0
10262300,-145.0
10260900,-139.0
10260930,-138.0
10261000,-120.0
10261030,-141.0
10261100,-119.0
10261130,-137.0
10261330,-149.0
10261400,-104.0
10261430,-84.0
10261500,-90.0
10272100,-91.0
10272130,-120.0
10272200,-126.0
10272230,-141.0
10272300,-124.0
10270900,-125.0
10270930,-105.0
10271000,-85.0
10271030,-84.0
10271100,-66.0
10271130,-59.0
10271330,-61.0
10271400,-72.0
10271430,-51.0
10271500,-62.0
10302100,-77.0
10302130,-70.0
10302200,-82.0
10302230,-90.0
10302300,-106.0
10300900,-111.0
10300930,-127.0
10301000,-127.0
10301030,-111.0
10301100,-89.0
10301130,-101.0
10301330,-101.0
10301400,-87.0
10301430,-75.0
10301500,-92.0
10312100,-105.0
10312130,-71.0
10312200,-78.0
10312230,-58.0
10312300,-56.0
10310900,-57.0
10310930,-111.0
10311000,-101.0
10311030,-81.0
10311100,-87.0
10311130,-79.0
10311330,-77.0
10311400,-101.0
10311430,-96.0
10311500,-93.0
